date,ai_social,plain,social_prop
2021-08-20,29,1435,0.020209059233449476
2021-08-21,6,720,0.008333333333333333
2021-08-22,5,637,0.007849293563579277
2021-08-23,47,1422,0.03305203938115331
2021-08-24,18,1576,0.011421319796954314
2021-08-25,32,1720,0.018604651162790697
2021-08-26,24,1644,0.014598540145985401
2021-08-27,21,1547,0.013574660633484163
2021-08-28,5,878,0.0056947608200455585
2021-08-29,11,766,0.014360313315926894
2021-08-30,15,1706,0.008792497069167644
2021-08-31,45,1901,0.02367175170962651
2021-09-01,51,2148,0.023743016759776536
2021-09-02,28,2027,0.013813517513566848
2021-09-03,6,1650,0.0036363636363636364
2021-09-04,12,1080,0.011111111111111112
2021-09-05,15,859,0.017462165308498253
2021-09-06,17,1030,0.01650485436893204
2021-09-07,33,1849,0.017847485127095726
2021-09-08,26,1924,0.013513513513513514
2021-09-09,25,2231,0.011205737337516808
2021-09-10,19,1853,0.01025364274150027
2021-09-11,18,1076,0.016728624535315983
2021-09-12,5,1100,0.004545454545454545
2021-09-13,38,1890,0.020105820105820106
2021-09-14,26,1788,0.0145413870246085
2021-09-15,15,1916,0.007828810020876827
2021-09-16,29,1915,0.015143603133159269
2021-09-17,19,1775,0.010704225352112675
2021-09-18,21,997,0.02106318956870612
2021-09-19,11,1070,0.010280373831775701
2021-09-20,33,1752,0.018835616438356163
2021-09-21,27,1798,0.015016685205784204
2021-09-22,35,1815,0.01928374655647383
2021-09-23,24,1986,0.012084592145015106
2021-09-24,18,1755,0.010256410256410256
2021-09-25,7,949,0.007376185458377239
2021-09-26,9,982,0.009164969450101833
2021-09-27,29,1886,0.015376458112407211
2021-09-28,32,1988,0.01609657947686117
2021-09-29,30,1883,0.015932023366967606
2021-09-30,30,1960,0.015306122448979591
2021-10-01,24,1846,0.013001083423618635
2021-10-02,11,1067,0.010309278350515464
2021-10-03,4,1020,0.00392156862745098
2021-10-04,45,1855,0.02425876010781671
2021-10-05,39,1964,0.01985743380855397
2021-10-06,28,1925,0.014545454545454545
2021-10-07,15,1892,0.007928118393234672
2021-10-08,29,1953,0.014848950332821301
2021-10-09,9,1068,0.008426966292134831
2021-10-10,8,1016,0.007874015748031496
2021-10-11,24,1874,0.012806830309498399
2021-10-12,50,2243,0.02229157378510923
2021-10-13,18,1975,0.009113924050632912
2021-10-14,28,2134,0.013120899718837863
2021-10-15,32,1801,0.01776790671848973
2021-10-16,4,1088,0.003676470588235294
2021-10-17,5,1100,0.004545454545454545
2021-10-18,36,1866,0.01929260450160772
2021-10-19,19,2096,0.009064885496183206
2021-10-20,28,2081,0.013455069678039404
2021-10-21,26,2085,0.012470023980815348
2021-10-22,33,1755,0.018803418803418803
2021-10-23,4,1005,0.003980099502487562
2021-10-24,7,1096,0.006386861313868613
2021-10-25,27,1834,0.014721919302071973
2021-10-26,51,2153,0.023687877380399444
2021-10-27,25,2006,0.012462612163509471
2021-10-28,19,1829,0.01038819026790596
2021-10-29,27,1854,0.014563106796116505
2021-10-30,16,1078,0.014842300556586271
2021-10-31,7,1071,0.006535947712418301
2021-11-01,31,1977,0.01568032372281234
2021-11-02,26,1940,0.013402061855670102
2021-11-03,16,1932,0.008281573498964804
2021-11-04,24,2133,0.011251758087201125
2021-11-05,28,1873,0.014949279231179925
2021-11-06,9,1012,0.008893280632411068
2021-11-07,11,1052,0.010456273764258554
2021-11-08,22,1970,0.01116751269035533
2021-11-09,23,2059,0.011170471102476931
2021-11-10,20,1929,0.010368066355624676
2021-11-11,15,1970,0.007614213197969543
2021-11-12,15,1873,0.00800854244527496
2021-11-13,10,1211,0.008257638315441783
2021-11-14,5,1050,0.004761904761904762
2021-11-15,18,1838,0.009793253536452665
2021-11-16,24,1918,0.01251303441084463
2021-11-17,26,1848,0.01406926406926407
2021-11-18,28,2001,0.013993003498250875
2021-11-19,2,551,0.003629764065335753
2021-11-20,16,1041,0.01536983669548511
2021-11-21,1,782,0.0012787723785166241
2021-11-22,7,653,0.010719754977029096
2021-11-23,9,1258,0.007154213036565978
2021-11-24,20,1701,0.011757789535567314
2021-11-25,13,1131,0.011494252873563218
2021-11-26,12,1435,0.008362369337979094
2021-11-27,0,1097,0.0
2021-11-28,12,1172,0.010238907849829351
2021-11-29,24,1993,0.012042147516307075
2021-11-30,27,2127,0.012693935119887164
2021-12-01,24,2000,0.012
2021-12-02,20,2005,0.00997506234413965
2021-12-03,17,1801,0.009439200444197668
2021-12-04,16,1148,0.013937282229965157
2021-12-05,5,1343,0.0037230081906180195
2021-12-06,23,1951,0.011788826242952332
2021-12-07,28,1700,0.01647058823529412
2021-12-08,16,1768,0.00904977375565611
2021-12-09,25,1801,0.0138811771238201
2021-12-10,27,1690,0.015976331360946745
2021-12-11,0,976,0.0
2021-12-12,8,966,0.008281573498964804
2021-12-13,19,1746,0.010882016036655211
2021-12-14,19,1926,0.009865005192107996
2021-12-15,23,2049,0.011224987798926306
2021-12-16,23,2037,0.011291114383897889
2021-12-17,26,1774,0.014656144306651634
2021-12-18,4,845,0.004733727810650888
2021-12-19,3,722,0.004155124653739612
2021-12-20,0,253,0.0
2021-12-21,6,315,0.01904761904761905
2021-12-22,3,411,0.0072992700729927005
2021-12-23,7,443,0.01580135440180587
2021-12-24,3,431,0.0069605568445475635
2021-12-25,0,337,0.0
2021-12-26,4,943,0.0042417815482502655
2021-12-27,25,1533,0.016307893020221786
2021-12-28,13,1601,0.008119925046845722
2021-12-29,42,1841,0.022813688212927757
2021-12-30,23,1634,0.014075887392900856
2021-12-31,20,1421,0.014074595355383532
2022-01-01,6,830,0.007228915662650603
2022-01-02,6,985,0.006091370558375634
2022-01-03,17,1681,0.010113027959547887
2022-01-04,24,1720,0.013953488372093023
2022-01-05,31,1850,0.016756756756756756
2022-01-06,15,1806,0.008305647840531562
2022-01-07,24,1782,0.013468013468013467
2022-01-08,4,1045,0.003827751196172249
2022-01-09,12,1085,0.011059907834101382
2022-01-10,18,1948,0.009240246406570842
2022-01-11,7,1864,0.0037553648068669528
2022-01-12,19,1748,0.010869565217391304
2022-01-13,16,1823,0.00877674163466813
2022-01-14,11,1593,0.006905210295040804
2022-01-15,2,967,0.002068252326783868
2022-01-16,11,885,0.012429378531073447
2022-01-17,3,1092,0.0027472527472527475
2022-01-18,26,1616,0.01608910891089109
2022-01-19,15,1967,0.007625826131164209
2022-01-20,54,2372,0.022765598650927487
2022-01-21,40,2419,0.01653575857792476
2022-01-22,7,1276,0.0054858934169279
2022-01-23,3,1297,0.002313030069390902
2022-01-24,32,2078,0.015399422521655439
2022-01-25,23,1211,0.018992568125516102
2022-01-26,6,1233,0.004866180048661801
2022-01-27,10,1298,0.007704160246533128
2022-01-28,19,1150,0.01652173913043478
2022-01-29,7,764,0.009162303664921465
2022-01-30,11,799,0.01376720901126408
2022-01-31,17,1344,0.012648809523809524
2022-02-01,20,1304,0.015337423312883436
2022-02-02,7,1569,0.004461440407903123
2022-02-03,27,1460,0.018493150684931507
2022-02-04,31,1467,0.021131561008861623
2022-02-05,28,889,0.031496062992125984
2022-02-06,12,946,0.012684989429175475
2022-02-07,78,1912,0.04079497907949791
2022-02-08,21,1504,0.013962765957446808
2022-02-09,29,1344,0.021577380952380952
2022-02-10,32,1379,0.023205221174764323
2022-02-11,11,886,0.012415349887133182
2022-02-12,2,193,0.010362694300518135
2022-02-13,3,208,0.014423076923076924
2022-02-14,12,750,0.016
2022-02-15,46,1344,0.03422619047619048
2022-02-16,54,1804,0.02993348115299335
2022-02-17,49,1880,0.026063829787234042
2022-02-18,33,1105,0.02986425339366516
2022-02-19,2,687,0.002911208151382824
2022-02-20,15,572,0.026223776223776224
2022-02-21,22,895,0.024581005586592177
2022-02-22,93,2001,0.046476761619190406
2022-02-23,65,2015,0.03225806451612903
2022-02-24,88,2036,0.043222003929273084
2022-02-25,53,1952,0.027151639344262294
2022-02-26,8,874,0.009153318077803204
2022-02-27,19,810,0.02345679012345679
2022-02-28,92,1780,0.051685393258426963
2022-03-01,75,1891,0.03966155473294553
2022-03-02,51,1921,0.02654867256637168
2022-03-03,37,1773,0.02086858432036097
2022-03-04,61,1900,0.032105263157894734
2022-03-05,4,831,0.0048134777376654635
2022-03-06,21,747,0.028112449799196786
2022-03-07,51,1787,0.028539451594851706
2022-03-08,102,2467,0.041345764085934336
2022-03-09,102,2136,0.047752808988764044
2022-03-10,87,2128,0.04088345864661654
2022-03-11,70,1863,0.03757380568974772
2022-03-12,18,881,0.02043132803632236
2022-03-13,35,1146,0.030541012216404886
2022-03-14,76,2076,0.036608863198458574
2022-03-15,51,2028,0.02514792899408284
2022-03-16,80,1946,0.041109969167523124
2022-03-17,66,1992,0.03313253012048193
2022-03-18,25,1805,0.013850415512465374
2022-03-19,10,902,0.011086474501108648
2022-03-20,28,1137,0.024626209322779244
2022-03-21,120,2365,0.0507399577167019
2022-03-22,86,2216,0.0388086642599278
2022-03-23,83,2315,0.035853131749460046
2022-03-24,88,2104,0.04182509505703422
2022-03-25,55,1873,0.029364655632674853
2022-03-26,23,978,0.023517382413087935
2022-03-27,18,1019,0.017664376840039256
2022-03-28,60,2120,0.02830188679245283
2022-03-29,93,2125,0.04376470588235294
2022-03-30,84,2188,0.038391224862888484
2022-03-31,115,2324,0.04948364888123924
2022-04-01,47,1985,0.02367758186397985
2022-04-02,18,959,0.018769551616266946
2022-04-03,16,932,0.017167381974248927
2022-04-04,80,1962,0.040774719673802244
2022-04-05,81,2289,0.035386631716906945
2022-04-06,114,2301,0.04954367666232073
2022-04-07,104,2395,0.043423799582463465
2022-04-08,76,2012,0.03777335984095427
2022-04-09,9,866,0.010392609699769052
2022-04-10,8,842,0.009501187648456057
2022-04-11,82,2057,0.03986387943607195
2022-04-12,71,1802,0.039400665926748055
2022-04-13,47,1640,0.028658536585365855
2022-04-14,33,1615,0.02043343653250774
2022-04-15,31,1399,0.02215868477483917
2022-04-16,7,721,0.009708737864077669
2022-04-17,30,864,0.034722222222222224
2022-04-18,34,1476,0.023035230352303523
2022-04-19,46,1558,0.029525032092426188
2022-04-20,44,1644,0.0267639902676399
2022-04-21,67,1835,0.03651226158038147
2022-04-22,40,1681,0.02379535990481856
2022-04-23,2,729,0.0027434842249657062
2022-04-24,22,788,0.027918781725888325
2022-04-25,68,1690,0.040236686390532544
2022-04-26,17,592,0.028716216216216218
2022-04-27,21,1059,0.019830028328611898
2022-04-28,36,1508,0.023872679045092837
2022-04-29,34,1457,0.023335621139327384
2022-04-30,20,801,0.024968789013732832
2022-05-01,18,690,0.02608695652173913
2022-05-02,45,1302,0.03456221198156682
2022-05-03,56,1448,0.03867403314917127
2022-05-04,42,1350,0.03111111111111111
2022-05-05,37,1309,0.02826585179526356
2022-05-06,22,1309,0.01680672268907563
2022-05-07,4,924,0.004329004329004329
2022-05-08,8,875,0.009142857142857144
2022-05-09,145,2930,0.04948805460750853
2022-05-10,240,3531,0.06796941376380629
2022-05-11,196,3353,0.05845511482254697
2022-05-12,112,2749,0.04074208803201164
2022-05-13,98,2775,0.035315315315315315
2022-05-14,12,869,0.01380897583429229
2022-05-15,9,857,0.010501750291715286
2022-05-16,162,2991,0.05416248746238716
2022-05-17,212,3353,0.06322696093050999
2022-05-18,189,3058,0.0618051013734467
2022-05-19,186,3204,0.05805243445692884
2022-05-20,105,2521,0.04165013883379611
2022-05-21,12,828,0.014492753623188406
2022-05-22,16,925,0.017297297297297298
2022-05-23,164,2716,0.060382916053019146
2022-05-24,197,3536,0.05571266968325792
2022-05-25,161,3621,0.044462855564761115
2022-05-26,130,3267,0.039791857973676154
2022-05-27,100,2693,0.03713330857779428
2022-05-28,10,1009,0.009910802775024777
2022-05-29,11,889,0.012373453318335208
2022-05-30,93,1479,0.06288032454361055
2022-05-31,136,2708,0.050221565731166914
2022-06-01,164,3428,0.047841306884480746
2022-06-02,173,3317,0.05215556225504974
2022-06-03,137,2681,0.051100335695635955
2022-06-04,16,935,0.017112299465240642
2022-06-05,14,1033,0.013552758954501452
2022-06-06,166,2650,0.06264150943396227
2022-06-07,178,3132,0.05683269476372925
2022-06-08,224,3281,0.06827186833282536
2022-06-09,188,3145,0.059777424483306835
2022-06-10,114,2532,0.045023696682464455
2022-06-11,6,956,0.006276150627615063
2022-06-12,9,934,0.009635974304068522
2022-06-13,132,2528,0.05221518987341772
2022-06-14,188,2865,0.0656195462478185
2022-06-15,135,2884,0.04680998613037448
2022-06-16,166,2905,0.05714285714285714
2022-06-17,74,2366,0.03127641589180051
2022-06-18,6,874,0.006864988558352402
2022-06-19,19,852,0.022300469483568074
2022-06-20,94,1701,0.05526161081716637
2022-06-21,215,2797,0.07686807293528782
2022-06-22,157,2710,0.05793357933579336
2022-06-23,130,2924,0.04445964432284542
2022-06-24,109,2404,0.04534109816971714
2022-06-25,16,766,0.020887728459530026
2022-06-26,17,689,0.02467343976777939
2022-06-27,120,2668,0.044977511244377814
2022-06-28,166,2733,0.06073911452616173
2022-06-29,203,3745,0.05420560747663551
2022-06-30,158,2533,0.062376628503750496
2022-07-01,83,2218,0.03742110009017133
2022-07-02,13,666,0.01951951951951952
2022-07-03,4,594,0.006734006734006734
2022-07-04,100,1159,0.08628127696289906
2022-07-05,90,2187,0.0411522633744856
2022-07-06,123,2548,0.048273155416012556
2022-07-07,164,2554,0.06421299921691465
2022-07-08,121,2071,0.05842588121680348
2022-07-09,13,719,0.01808066759388039
2022-07-10,14,732,0.01912568306010929
2022-07-11,93,2268,0.041005291005291
2022-07-12,159,2681,0.05930622901902275
2022-07-13,127,2529,0.05021747726374061
2022-07-14,193,2604,0.07411674347158217
2022-07-15,71,2217,0.032025259359494816
2022-07-16,8,659,0.012139605462822459
2022-07-17,19,708,0.026836158192090395
2022-07-18,114,2453,0.04647370566653078
2022-07-19,147,2646,0.05555555555555555
2022-07-20,152,2805,0.05418894830659537
2022-07-21,207,2872,0.07207520891364902
2022-07-22,99,2311,0.04283859800951969
2022-07-23,13,672,0.019345238095238096
2022-07-24,18,710,0.02535211267605634
2022-07-25,154,2580,0.059689922480620154
2022-07-26,214,3052,0.07011795543905636
2022-07-27,165,3123,0.052833813640730067
2022-07-28,168,3048,0.05511811023622047
2022-07-29,95,2564,0.037051482059282374
2022-07-30,18,877,0.020524515393386546
2022-07-31,20,961,0.02081165452653486
2022-08-01,130,2654,0.048982667671439335
2022-08-02,198,3176,0.06234256926952141
2022-08-03,179,2969,0.06028965981812058
2022-08-04,179,3075,0.05821138211382114
2022-08-05,149,2610,0.057088122605363986
2022-08-06,10,859,0.011641443538998836
2022-08-07,23,780,0.029487179487179487
2022-08-08,218,2744,0.0794460641399417
2022-08-09,219,3082,0.07105775470473719
2022-08-10,234,3041,0.07694837224597172
2022-08-11,193,3029,0.06371739848134698
2022-08-12,137,2422,0.056564822460776217
2022-08-13,12,893,0.013437849944008958
2022-08-14,12,796,0.01507537688442211
2022-08-15,175,2652,0.06598793363499246
2022-08-16,249,3022,0.08239576439444077
2022-08-17,302,3132,0.09642401021711366
2022-08-18,256,2924,0.08755129958960328
2022-08-19,167,2412,0.06923714759535655
2022-08-20,10,834,0.011990407673860911
2022-08-21,31,887,0.03494926719278467
2022-08-22,254,2763,0.0919290626131017
2022-08-23,266,3014,0.08825481088254811
2022-08-24,235,3177,0.0739691532892666
2022-08-25,177,2897,0.06109768726268554
2022-08-26,159,2483,0.06403544099879178
2022-08-27,6,974,0.006160164271047228
2022-08-28,10,908,0.011013215859030838
2022-08-29,188,2734,0.06876371616678859
2022-08-30,155,2868,0.05404463040446304
2022-08-31,139,2983,0.04659738518270198
2022-09-01,158,3481,0.04538925596093077
2022-09-02,130,2522,0.05154639175257732
2022-09-03,22,1110,0.01981981981981982
2022-09-04,14,915,0.015300546448087432
2022-09-05,114,1637,0.06963958460598656
2022-09-06,121,3123,0.038744796669868714
2022-09-07,217,3465,0.06262626262626263
2022-09-08,195,3458,0.05639097744360902
2022-09-09,96,2757,0.03482045701849837
2022-09-10,4,1377,0.002904865649963689
2022-09-11,14,1411,0.009922041105598866
2022-09-12,181,2984,0.060656836461126004
2022-09-13,182,3164,0.05752212389380531
2022-09-14,242,3088,0.0783678756476684
2022-09-15,241,3251,0.0741310366041218
2022-09-16,126,2651,0.04752923425122595
2022-09-17,14,1156,0.012110726643598616
2022-09-18,24,1213,0.01978565539983512
2022-09-19,142,2764,0.05137481910274964
2022-09-20,224,3129,0.07158836689038031
2022-09-21,187,3192,0.05858395989974937
2022-09-22,193,3323,0.058080048149262715
2022-09-23,118,2869,0.04112931334959916
2022-09-24,13,1174,0.011073253833049404
2022-09-25,5,1200,0.004166666666666667
2022-09-26,145,3012,0.048140770252324036
2022-09-27,241,3132,0.07694763729246488
2022-09-28,172,3389,0.050752434346414875
2022-09-29,204,3312,0.06159420289855073
2022-09-30,126,3026,0.041639127561136816
2022-10-01,11,1292,0.008513931888544891
2022-10-02,13,1263,0.010292953285827395
2022-10-03,138,3227,0.042764177254415864
2022-10-04,169,3156,0.05354879594423321
2022-10-05,135,2928,0.04610655737704918
2022-10-06,192,3458,0.055523423944476576
2022-10-07,141,2779,0.05073767542281396
2022-10-08,15,1197,0.012531328320802004
2022-10-09,27,1248,0.021634615384615384
2022-10-10,144,2877,0.05005213764337852
2022-10-11,209,3545,0.05895627644569817
2022-10-12,182,3385,0.053766617429837515
2022-10-13,177,3552,0.04983108108108108
2022-10-14,182,3038,0.059907834101382486
2022-10-15,4,1125,0.0035555555555555557
2022-10-16,16,1254,0.012759170653907496
2022-10-17,245,3242,0.07557063541024059
2022-10-18,166,3566,0.04655075715086932
2022-10-19,188,3538,0.05313736574335783
2022-10-20,151,3559,0.04242764821579095
2022-10-21,124,3198,0.03877423389618512
2022-10-22,5,1228,0.004071661237785016
2022-10-23,8,1248,0.00641025641025641
2022-10-24,121,3279,0.03690149435803599
2022-10-25,146,3353,0.04354309573516254
2022-10-26,179,3509,0.051011684240524366
2022-10-27,143,3737,0.03826598876103827
2022-10-28,90,2973,0.030272452068617558
2022-10-29,9,1213,0.00741962077493817
2022-10-30,13,1256,0.010350318471337579
2022-10-31,122,3002,0.04063957361758828
2022-11-01,147,3409,0.043121149897330596
2022-11-02,154,3386,0.045481393975191964
2022-11-03,172,3669,0.04687925865358408
2022-11-04,98,2991,0.03276496155132063
2022-11-05,6,1277,0.004698512137823023
2022-11-06,114,1357,0.08400884303610906
2022-11-07,194,3320,0.058433734939759036
2022-11-08,147,3358,0.04377605717689101
2022-11-09,176,3382,0.05204021289178001
2022-11-10,225,3668,0.06134133042529989
2022-11-11,84,2816,0.029829545454545456
2022-11-12,10,1275,0.00784313725490196
2022-11-13,21,1243,0.016894609814963796
2022-11-14,158,3236,0.04882571075401731
2022-11-15,194,3557,0.05454034298566207
2022-11-16,234,3527,0.06634533597958606
2022-11-17,255,3649,0.06988215949575226
2022-11-18,111,2814,0.039445628997867806
2022-11-19,11,1245,0.008835341365461847
2022-11-20,19,1434,0.013249651324965132
2022-11-21,180,3272,0.0550122249388753
2022-11-22,168,3299,0.05092452258260079
2022-11-23,171,3237,0.05282669138090825
2022-11-24,135,1968,0.06859756097560976
2022-11-25,89,2259,0.03939796370075255
2022-11-26,15,1365,0.01098901098901099
2022-11-27,3,1504,0.0019946808510638296
2022-11-28,191,3228,0.05916976456009913
2022-11-29,215,3498,0.06146369353916524
2022-11-30,167,3399,0.049132097675786995
2022-12-01,184,3649,0.050424773910660456
2022-12-02,80,2756,0.02902757619738752
2022-12-03,9,1222,0.007364975450081833
2022-12-04,11,1456,0.007554945054945055
2022-12-05,149,3271,0.04555181901559156
2022-12-06,226,3405,0.06637298091042584
2022-12-07,188,3356,0.05601907032181168
2022-12-08,201,3476,0.05782508630609896
2022-12-09,115,2900,0.039655172413793106
2022-12-10,13,1174,0.011073253833049404
2022-12-11,21,1266,0.016587677725118485
2022-12-12,154,3107,0.04956549726424203
2022-12-13,191,3300,0.05787878787878788
2022-12-14,176,3200,0.055
2022-12-15,175,3298,0.05306246209824136
2022-12-16,138,2788,0.04949784791965567
2022-12-17,7,1179,0.005937234944868533
2022-12-18,11,1155,0.009523809523809525
2022-12-19,149,2959,0.05035484961135519
2022-12-20,142,3037,0.046756667764241026
2022-12-21,170,2986,0.056932350971198926
2022-12-22,135,2637,0.051194539249146756
2022-12-23,85,2137,0.0397753860552176
2022-12-24,25,939,0.026624068157614485
2022-12-25,3,620,0.004838709677419355
2022-12-26,45,1366,0.03294289897510981
2022-12-27,93,2117,0.043930089749645726
2022-12-28,103,2495,0.04128256513026052
2022-12-29,79,2280,0.03464912280701754
2022-12-30,56,2190,0.025570776255707764
2022-12-31,28,1207,0.0231980115990058
2023-01-01,18,1157,0.015557476231633534
2023-01-02,66,1574,0.04193138500635324
2023-01-03,122,2714,0.0449521002210759
2023-01-04,172,2992,0.05748663101604278
2023-01-05,254,3275,0.07755725190839695
2023-01-06,138,2992,0.046122994652406414
2023-01-07,25,1216,0.02055921052631579
2023-01-08,29,1450,0.02
2023-01-09,166,3504,0.04737442922374429
2023-01-10,235,3487,0.06739317464869515
2023-01-11,195,3207,0.0608044901777362
2023-01-12,209,3095,0.06752827140549272
2023-01-13,104,2600,0.04
2023-01-14,39,1078,0.036178107606679034
2023-01-15,26,1166,0.022298456260720412
2023-01-16,142,2291,0.06198166739415103
2023-01-17,216,3189,0.06773283160865474
2023-01-18,234,3451,0.06780643291799478
2023-01-19,175,3296,0.053094660194174755
2023-01-20,186,2890,0.0643598615916955
2023-01-21,38,1333,0.028507126781695424
2023-01-22,52,1177,0.044180118946474084
2023-01-23,151,2949,0.051203797897592405
2023-01-24,208,3388,0.06139315230224321
2023-01-25,201,3337,0.060233742882828886
2023-01-26,180,3332,0.05402160864345738
2023-01-27,150,2861,0.052429220552254456
2023-01-28,27,1102,0.024500907441016333
2023-01-29,48,1230,0.03902439024390244
2023-01-30,185,3126,0.05918106206014075
2023-01-31,199,3520,0.05653409090909091
2023-02-01,252,3763,0.06696784480467712
2023-02-02,239,3334,0.07168566286742652
2023-02-03,140,2803,0.049946485907955765
2023-02-04,37,1087,0.03403863845446182
2023-02-05,22,976,0.022540983606557378
2023-02-06,169,3043,0.05553729871837003
2023-02-07,247,3751,0.06584910690482539
2023-02-08,296,3775,0.07841059602649007
2023-02-09,202,3528,0.0572562358276644
2023-02-10,224,3064,0.0731070496083551
2023-02-11,32,1226,0.026101141924959218
2023-02-12,38,1441,0.0263705759888966
2023-02-13,196,3038,0.06451612903225806
2023-02-14,282,3716,0.07588805166846072
2023-02-15,258,3452,0.07473928157589803
2023-02-16,356,3714,0.09585352719439957
2023-02-17,207,3053,0.06780216180805765
2023-02-18,41,1085,0.03778801843317972
2023-02-19,19,991,0.01917255297679112
2023-02-20,165,2124,0.07768361581920905
2023-02-21,219,3135,0.06985645933014355
2023-02-22,220,3358,0.06551518761167362
2023-02-23,259,3412,0.07590855803048066
2023-02-24,186,3000,0.062
2023-02-25,50,1240,0.04032258064516129
2023-02-26,64,1092,0.05860805860805861
2023-02-27,228,3332,0.06842737094837935
2023-02-28,238,3586,0.06636921360847742
2023-03-01,277,3704,0.0747840172786177
2023-03-02,239,3508,0.06812998859749145
2023-03-03,174,2899,0.06002069679199724
2023-03-04,35,1241,0.028203062046736505
2023-03-05,55,1098,0.05009107468123861
2023-03-06,171,3104,0.05509020618556701
2023-03-07,246,3382,0.07273802483737433
2023-03-08,235,3547,0.06625317169438963
2023-03-09,312,3714,0.0840064620355412
2023-03-10,149,3072,0.048502604166666664
2023-03-11,6,1283,0.004676539360872954
2023-03-12,30,1356,0.022123893805309734
2023-03-13,155,3222,0.048106765983860954
2023-03-14,323,3682,0.08772406300923412
2023-03-15,234,3589,0.06519921983839509
2023-03-16,265,3555,0.07454289732770746
2023-03-17,131,3045,0.04302134646962233
2023-03-18,32,1336,0.023952095808383235
2023-03-19,38,1219,0.031173092698933553
2023-03-20,208,3183,0.06534715677034245
2023-03-21,313,3511,0.08914839077185988
2023-03-22,241,3367,0.07157707157707158
2023-03-23,262,3335,0.07856071964017991
2023-03-24,206,3009,0.06846128281821202
2023-03-25,34,1170,0.02905982905982906
2023-03-26,27,1143,0.023622047244094488
2023-03-27,228,3358,0.06789755807027993
2023-03-28,221,3511,0.06294502990600968
2023-03-29,235,3454,0.06803705848291836
2023-03-30,100,2129,0.04697040864255519
2023-03-31,135,2935,0.04599659284497445
2023-04-01,47,1241,0.0378726833199033
2023-04-02,50,1174,0.04258943781942078
2023-04-03,197,3125,0.06304
2023-04-04,274,3386,0.08092144122858831
2023-04-05,217,3211,0.06758019308626596
2023-04-06,203,3142,0.06460852959898154
2023-04-07,113,2030,0.05566502463054187
2023-04-08,24,1019,0.023552502453385672
2023-04-09,19,948,0.020042194092827006
2023-04-10,188,2692,0.06983655274888559
2023-04-11,268,3236,0.08281829419035847
2023-04-12,202,3110,0.06495176848874598
2023-04-13,252,3316,0.07599517490952955
2023-04-14,189,2925,0.06461538461538462
2023-04-15,25,1082,0.02310536044362292
2023-04-16,41,1086,0.037753222836095765
2023-04-17,234,3355,0.06974664679582712
2023-04-18,303,3675,0.08244897959183674
2023-04-19,242,3513,0.06888699117563336
2023-04-20,250,3497,0.0714898484415213
2023-04-21,189,2860,0.06608391608391609
2023-04-22,23,1056,0.021780303030303032
2023-04-23,39,984,0.039634146341463415
2023-04-24,304,3465,0.08773448773448773
2023-04-25,340,3794,0.08961518186610437
2023-04-26,316,3932,0.08036622583926754
2023-04-27,306,3951,0.0774487471526196
2023-04-28,267,3429,0.0778652668416448
2023-04-29,42,1404,0.029914529914529916
2023-04-30,23,1084,0.021217712177121772
2023-05-01,170,3164,0.053729456384323644
2023-05-02,363,3773,0.09620991253644315
2023-05-03,296,3783,0.07824477927570711
2023-05-04,277,3906,0.07091653865847414
2023-05-05,207,3094,0.06690368455074337
2023-05-06,76,1187,0.06402695871946082
2023-05-07,27,940,0.02872340425531915
2023-05-08,261,3128,0.08343989769820973
2023-05-09,291,3727,0.07807888382076737
2023-05-10,358,3924,0.09123343527013252
2023-05-11,228,3404,0.06698002350176263
2023-05-12,191,3041,0.06280828674778033
2023-05-13,69,1141,0.060473269062226116
2023-05-14,40,1089,0.03673094582185491
2023-05-15,300,3307,0.09071666162685213
2023-05-16,336,3850,0.08727272727272728
2023-05-17,308,3591,0.08576998050682261
2023-05-18,308,3517,0.08757463747512084
2023-05-19,219,3077,0.07117322066948327
2023-05-20,79,1162,0.06798623063683305
2023-05-21,56,1061,0.0527803958529689
2023-05-22,287,3464,0.08285219399538106
2023-05-23,355,3851,0.09218384835107764
2023-05-24,316,3579,0.08829281922324672
2023-05-25,364,3791,0.09601688208915854
2023-05-26,259,3112,0.08322622107969152
2023-05-27,75,1036,0.07239382239382239
2023-05-28,46,933,0.04930332261521972
2023-05-29,179,1713,0.1044950379451255
2023-05-30,331,3789,0.08735814198997097
2023-05-31,412,3983,0.10343961837810696
2023-06-01,347,3949,0.08787034692327171
2023-06-02,313,3137,0.09977685686962065
2023-06-03,37,1035,0.035748792270531404
2023-06-04,43,1160,0.03706896551724138
2023-06-05,261,3230,0.08080495356037151
2023-06-06,359,3862,0.09295701708959088
2023-06-07,377,3804,0.0991062039957939
2023-06-08,303,3600,0.08416666666666667
2023-06-09,235,2843,0.08265916285613788
2023-06-10,40,1133,0.0353045013239188
2023-06-11,52,946,0.05496828752642706
2023-06-12,344,3329,0.10333433463502553
2023-06-13,363,3617,0.10035941387890517
2023-06-14,413,3610,0.11440443213296399
2023-06-15,370,3546,0.10434292160180485
2023-06-16,267,2966,0.09002022926500337
2023-06-17,47,1073,0.04380242311276794
2023-06-18,20,872,0.022935779816513763
2023-06-19,200,2128,0.09398496240601503
2023-06-20,324,3409,0.0950425344675858
2023-06-21,321,3319,0.09671587827658934
2023-06-22,327,3505,0.09329529243937233
